time,voltage,temperature,current,capacity,qMax
1980.0,3.4945546530962486,20.621844718094394,2.0,3639.9999999999145,7560.400000000036
1990.0,3.4936011408786087,20.622877766991962,2.0,3619.999999999914,7560.200000000036
2000.0,3.4926771103755985,20.623907192914942,2.0,3599.9999999999136,7560.000000000036
2010.0,3.491782480425497,20.624933082034943,2.0,3579.999999999913,7559.800000000037
2020.0,3.4909171139668502,20.62595552018695,2.0,3559.9999999999127,7559.600000000037
2030.0,3.4900808169509507,20.626974592882107,2.0,3539.9999999999122,7559.400000000037
2040.0,3.489273337347734,20.627990385321652,2.0,3519.999999999912,7559.200000000037
2050.0,3.4884943642500374,20.629002982410384,2.0,3499.9999999999113,7559.000000000037
2060.0,3.4877435270811,20.630012468770587,2.0,3479.999999999911,7558.8000000000375
2070.0,3.4870203949102407,20.63101892875585,2.0,3459.99999999991,7558.600000000038
2080.0,3.486324475881536,20.6320224464651,2.0,3439.9999999999095,7558.400000000038
2090.0,3.4856552167603585,20.63302310575682,2.0,3419.999999999909,7558.200000000038
2100.0,3.485012002602528,20.63402099026331,2.0,3399.9999999999086,7558.000000000038
2110.0,3.4843941565508083,20.635016183405128,2.0,3379.999999999908,7557.800000000038
2120.0,3.4838009397633845,20.636008768406043,2.0,3359.9999999999077,7557.600000000039
2130.0,3.4832315514788803,20.636998828307412,2.0,3339.9999999999072,7557.400000000039
2140.0,3.4826851292223844,20.637986445983245,2.0,3319.9999999999063,7557.200000000039
2150.0,3.4821607491568387,20.638971704155836,2.0,3299.999999999906,7557.000000000039
2160.0,3.481657426584008,20.63995468541043,2.0,3279.9999999999054,7556.800000000039
2170.0,3.481174116599141,20.64093547221148,2.0,3259.999999999905,7556.6000000000395
2180.0,3.480709714903251,20.64191414691794,2.0,3239.9999999999045,7556.40000000004
2190.0,3.4802630587767887,20.642890791799573,2.0,3219.999999999904,7556.20000000004
2200.0,3.4798329282183045,20.6438654890531,2.0,3199.9999999999036,7556.00000000004
2210.0,3.4794180472514937,20.644838320818963,2.0,3179.9999999999027,7555.80000000004
2220.0,3.4790170854037736,20.64580936919765,2.0,3159.9999999999022,7555.60000000004
2230.0,3.4786286593593685,20.64677871626725,2.0,3139.999999999902,7555.400000000041
2240.0,3.4782513347895585,20.64774644410045,2.0,3119.9999999999013,7555.200000000041
2250.0,3.4778836283625205,20.648712634782385,2.0,3099.999999999901,7555.000000000041
2260.0,3.4775240099348856,20.64967737042838,2.0,3079.9999999999004,7554.800000000041
2270.0,3.4771709049268216,20.65064073320258,2.0,3059.9999999999,7554.600000000041
2280.0,3.4768226968821154,20.65160280533621,2.0,3039.999999999899,7554.4000000000415
2290.0,3.4764777302143997,20.652563669147014,2.0,3019.9999999998986,7554.200000000042
2300.0,3.4761343131402422,20.653523407058117,2.0,2999.999999999898,7554.000000000042
2310.0,3.4757907207994796,20.654482101618157,2.0,2979.9999999998977,7553.800000000042
2320.0,3.4754451985627,20.65543983552135,2.0,2959.999999999897,7553.600000000042
2330.0,3.4750959655253557,20.656396691628117,2.0,2939.9999999998968,7553.400000000042
2340.0,3.474741218187514,20.657352752986185,2.0,2919.9999999998963,7553.200000000043
2350.0,3.474379134317755,20.658308102851947,2.0,2899.9999999998954,7553.000000000043
2360.0,3.47400787699917,20.65926282471264,2.0,2879.9999999998954,7552.800000000043
2370.0,3.4736255988549143,20.660217002308855,2.0,2859.9999999998945,7552.600000000043
2380.0,3.473230446450125,20.661170719657605,2.0,2839.999999999894,7552.400000000043
2390.0,3.4728205648664425,20.662124061075872,2.0,2819.9999999998936,7552.2000000000435
2400.0,3.4723941024447154,20.663077111204984,2.0,2799.999999999893,7552.000000000044
2410.0,3.4719492156907834,20.664029955035176,2.0,2779.9999999998927,7551.800000000044
2420.0,3.4714840743385516,20.664982677931448,2.0,2759.999999999892,7551.600000000044
2430.0,3.470996866563805,20.665935365659323,2.0,2739.9999999998918,7551.400000000044
2440.0,3.470485804341427,20.666888104412124,2.0,2719.9999999998913,7551.200000000044
2450.0,3.4699491289379316,20.667840980837866,2.0,2699.9999999998904,7551.000000000045
2460.0,3.4693851165302907,20.668794082068416,2.0,2679.99999999989,7550.800000000045
2470.0,3.4687920839412243,20.66974749574814,2.0,2659.9999999998895,7550.600000000045
2480.0,3.468168394480153,20.670701310063976,2.0,2639.999999999889,7550.400000000045
2490.0,3.4675124638780845,20.671655613776522,2.0,2619.9999999998886,7550.200000000045
2500.0,3.4668227663036615,20.672610496251536,2.0,2599.999999999888,7550.0000000000455
2510.0,3.4660978404466096,20.673566047492784,2.0,2579.9999999998877,7549.800000000046
2520.0,3.4653362956536733,20.674522358176148,2.0,2559.9999999998868,7549.600000000046
2530.0,3.464536818101067,20.67547951968413,2.0,2539.9999999998863,7549.400000000046
2540.0,3.463698176986214,20.676437624141784,2.0,2519.999999999886,7549.200000000046
2550.0,3.462819230720416,20.677396764454215,2.0,2499.9999999998854,7549.000000000046
2560.0,3.4618989331027143,20.67835703434463,2.0,2479.999999999885,7548.800000000047
2570.0,3.460936339454018,20.679318528393992,2.0,2459.9999999998845,7548.600000000047
2580.0,3.4599306126890625,20.68028134208214,2.0,2439.999999999884,7548.400000000047
2590.0,3.4588810293024825,20.681245571830345,2.0,2419.9999999998836,7548.200000000047
2600.0,3.457786985243691,20.682211315044924,2.0,2399.9999999998827,7548.000000000047
2610.0,3.456648001653807,20.68317867016293,2.0,2379.999999999882,7547.8000000000475
2620.0,3.4554637304362616,20.684147736699174,2.0,2359.9999999998818,7547.600000000048
2630.0,3.454233959631084,20.68511861529504,2.0,2339.9999999998813,7547.400000000048
2640.0,3.4529586185611447,20.68609140776954,2.0,2319.999999999881,7547.200000000048
2650.0,3.4516377827169378,20.687066217171548,2.0,2299.9999999998804,7547.000000000048
2660.0,3.450271678344572,20.68804314783455,2.0,2279.99999999988,7546.800000000048
2670.0,3.448860686699864,20.68902230543347,2.0,2259.999999999879,7546.600000000049
2680.0,3.4474053479293953,20.690003797043573,2.0,2239.9999999998786,7546.400000000049
2690.0,3.445906364537424,20.6909877312018,2.0,2219.999999999878,7546.200000000049
2700.0,3.444364604395462,20.691974217970994,2.0,2199.9999999998777,7546.000000000049
2710.0,3.442781103249154,20.692963369005952,2.0,2179.999999999877,7545.800000000049
2720.0,3.441157066674929,20.69395529762312,2.0,2159.9999999998768,7545.6000000000495
2730.0,3.4394938714364898,20.69495011887244,2.0,2139.9999999998763,7545.40000000005
2740.0,3.4377930661889953,20.69594794961307,2.0,2119.9999999998754,7545.20000000005
2750.0,3.4360563714761834,20.69694890859199,2.0,2099.999999999875,7545.00000000005
2760.0,3.4342856789632727,20.697953116525753,2.0,2079.9999999998745,7544.80000000005
2770.0,3.4324830498458243,20.698960696186646,2.0,2059.999999999874,7544.60000000005
2780.0,3.43065071237204,20.69997177249229,2.0,2039.9999999998736,7544.400000000051
2790.0,3.4287910584132546,20.700986472599595,2.0,2019.9999999998731,7544.200000000051
2800.0,3.4269066390144403,20.702004926003042,2.0,1999.9999999998727,7544.000000000051
2810.0,3.425000158853679,20.703027264637342,2.0,1979.999999999872,7543.800000000051
2820.0,3.4230744695364104,20.704053622985498,2.0,1959.9999999998715,7543.600000000051
2830.0,3.421132561647189,20.705084138191978,2.0,1939.999999999871,7543.4000000000515
2840.0,3.4191775554784667,20.706118950181462,2.0,1919.9999999998704,7543.200000000052
2850.0,3.417212690352455,20.707158201783614,2.0,1899.99999999987,7543.000000000052
2860.0,3.415241312448837,20.708202038863817,2.0,1879.9999999998695,7542.800000000052
2870.0,3.413266861047411,20.709250610461595,2.0,1859.999999999869,7542.600000000052
2880.0,3.4112928530911697,20.710304068935216,2.0,1839.9999999998684,7542.400000000052
2890.0,3.4093228659714865,20.711362570114545,2.0,1819.999999999868,7542.200000000053
2900.0,3.407360518433237,20.712426273462597,2.0,1799.9999999998674,7542.000000000053
2910.0,3.4054094494936074,20.7134953422447,2.0,1779.9999999998668,7541.800000000053
2920.0,3.403473295264243,20.714569943708455,2.0,1759.9999999998663,7541.600000000053
2930.0,3.401555663562084,20.715650249272812,2.0,1739.9999999998658,7541.400000000053
2940.0,3.399660106189844,20.71673643472849,2.0,1719.9999999998654,7541.2000000000535
2950.0,3.397790088762497,20.717828680450054,2.0,1699.9999999998647,7541.000000000054
2960.0,3.3959489579514757,20.718927171620464,2.0,1679.9999999998643,7540.800000000054
2970.0,3.394139906013387,20.720032098469005,2.0,1659.9999999998638,7540.600000000054
2980.0,3.392365932465018,20.721143656523623,2.0,1639.9999999998631,7540.400000000054
2990.0,3.390629802761268,20.72226204687928,2.0,1619.9999999998627,7540.200000000054
3000.0,3.3889340038271647,20.72338747648314,2.0,1599.9999999998622,7540.000000000055
3010.0,3.387280696289664,20.72452015843777,2.0,1579.9999999998618,7539.800000000055
3020.0,3.3856716632490382,20.725660312323896,2.0,1559.9999999998613,7539.600000000055
3030.0,3.384108255423764,20.72680816454539,2.0,1539.9999999998606,7539.400000000055
3040.0,3.3825913324965353,20.727963948696186,2.0,1519.9999999998602,7539.200000000055
3050.0,3.381121200482566,20.729127905953817,2.0,1499.9999999998597,7539.0000000000555
3060.0,3.3796975449345874,20.730300285498913,2.0,1479.9999999998593,7538.800000000056
3070.0,3.3783193597919317,20.7314813449658,2.0,1459.9999999998586,7538.600000000056
3080.0,3.376984871673663,20.732671350924363,2.0,1439.9999999998581,7538.400000000056
3090.0,3.3756914594080882,20.733870579398285,2.0,1419.9999999998577,7538.200000000056
3100.0,3.374435568582786,20.735079316422002,2.0,1399.9999999998572,7538.000000000056
3110.0,3.3732126208907953,20.736297858639944,2.0,1379.9999999998565,7537.800000000057
3120.0,3.372016918039578,20.73752651395222,2.0,1359.999999999856,7537.600000000057
3130.0,3.370841539979789,20.73876560221231,2.0,1339.9999999998556,7537.400000000057
3140.0,3.369678237200706,20.740015455980824,2.0,1319.999999999855,7537.200000000057
3150.0,3.36851731682828,20.74127642134141,2.0,1299.9999999998545,7537.000000000057
3160.0,3.367347522250095,20.74254885878628,2.0,1279.999999999854,7536.8000000000575
3170.0,3.366155905978882,20.743833144177188,2.0,1259.9999999998536,7536.600000000058
3180.0,3.364927695452577,20.745129669791936,2.0,1239.9999999998531,7536.400000000058
3190.0,3.363646151453887,20.746438845464695,2.0,1219.9999999998524,7536.200000000058
3200.0,3.362292418816005,20.747761099831393,2.0,1199.999999999852,7536.000000000058
3210.0,3.360845369062816,20.749096881693447,2.0,1179.9999999998515,7535.800000000058
3220.0,3.3592814346117237,20.750446661512,2.0,1159.9999999998508,7535.600000000059
3230.0,3.357574434144418,20.751810933050933,2.0,1139.9999999998504,7535.400000000059
3240.0,3.3556953887251098,20.75319021518635,2.0,1119.99999999985,7535.200000000059
3250.0,3.3536123282162227,20.754585053904407,2.0,1099.99999999985,7535.000000000059
3260.0,3.351290087507599,20.755996024512683,2.0,1079.99999999985,7534.800000000059
3270.0,3.348690092035681,20.757423734094232,2.0,1059.99999999985,7534.6000000000595
3280.0,3.3457701320227766,20.758868824238334,2.0,1039.9999999998502,7534.40000000006
3290.0,3.3424841248114867,20.7603319740889,2.0,1019.9999999998503,7534.20000000006
3300.0,3.3387818646036393,20.761813903756035,2.0,999.9999999998504,7534.00000000006
3310.0,3.334608758833685,20.763315378149173,2.0,979.9999999998505,7533.80000000006
3320.0,3.3299055503096056,20.7648372112958,2.0,959.9999999998506,7533.60000000006
3330.0,3.3246080241352476,20.766380271227774,2.0,939.9999999998507,7533.400000000061
3340.0,3.3186466982796823,20.767945485529083,2.0,919.9999999998508,7533.200000000061
3350.0,3.3119464964729493,20.769533847662558,2.0,899.999999999851,7533.000000000061
